Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
10960,6:05:20,FALSE,150,65000,3.055555556,0,autonomousBike72,END: in_use_packages,Usedpackage[31],6:04:30,6:05:20,0.833333333,113.6806631,77.59614725,77.36968068,-0.226466573
10961,6:05:22,FALSE,150,65000,3.055555556,0,autonomousBike72,START: wandering,nil,,,,,,,
10982,6:06:04,FALSE,150,65000,3.055555556,0,autonomousBike48,END: wandering,nil,5:52:50,6:06:04,13.23333333,0,56.56944536,56.56944536,0
10983,6:06:06,FALSE,150,65000,3.055555556,0,autonomousBike48,START: picking_up_packages,Picking up package[32],,,,,,,
11042,6:08:04,FALSE,150,65000,3.055555556,0,autonomousBike104,END: in_use_packages,Usedpackage[29],6:03:18,6:08:04,4.766666667,762.0404509,29.31912781,27.98453355,-1.334594254
11043,6:08:06,FALSE,150,65000,3.055555556,0,autonomousBike104,START: wandering,nil,,,,,,,
11102,6:10:04,FALSE,150,65000,3.055555556,0,autonomousBike83,END: wandering,nil,1:02:16,6:10:04,307.8,0,47.21188015,47.21188015,0
11103,6:10:06,FALSE,150,65000,3.055555556,0,autonomousBike83,START: picking_up_packages,Picking up package[33],,,,,,,
11111,6:10:22,FALSE,150,65000,3.055555556,0,autonomousBike48,END: picking_up_packages,Picked up package[32],6:06:06,6:10:22,4.266666667,548.2732103,56.56944536,55.37230964,-1.197135717
11112,6:10:24,FALSE,150,65000,3.055555556,0,autonomousBike48,START: in_use_packages,In Use package[32],,,,,,,
11118,6:10:36,FALSE,150,65000,3.055555556,0,autonomousBike83,END: picking_up_packages,Picked up package[33],6:10:06,6:10:36,0.5,0,47.21188015,47.21188015,0
11119,6:10:38,FALSE,150,65000,3.055555556,0,autonomousBike83,START: in_use_packages,In Use package[33],,,,,,,
11119,6:10:38,FALSE,150,65000,3.055555556,0,autonomousBike83,END: in_use_packages,Usedpackage[33],6:10:38,6:10:38,0,0,47.21188015,47.21188015,0
11120,6:10:40,FALSE,150,65000,3.055555556,0,autonomousBike83,START: wandering,nil,,,,,,,
11132,6:11:04,FALSE,150,65000,3.055555556,0,autonomousBike8,END: wandering,nil,0:00:00,6:11:04,371.0666667,0,35.68413753,35.68413753,0
11133,6:11:06,FALSE,150,65000,3.055555556,0,autonomousBike8,START: picking_up_packages,Picking up package[34],,,,,,,
11151,6:11:42,FALSE,150,65000,3.055555556,0,autonomousBike78,END: in_use_packages,Usedpackage[25],5:54:32,6:11:42,17.16666667,2215.15161,48.11729059,43.28781412,-4.829476478
11152,6:11:44,FALSE,150,65000,3.055555556,0,autonomousBike78,START: wandering,nil,,,,,,,
11163,6:12:06,FALSE,150,65000,3.055555556,0,autonomousBike8,END: picking_up_packages,Picked up package[34],6:11:06,6:12:06,1,143.526198,35.68413753,35.41383417,-0.270303357
11164,6:12:08,FALSE,150,65000,3.055555556,0,autonomousBike8,START: in_use_packages,In Use package[34],,,,,,,
11242,6:14:44,FALSE,150,65000,3.055555556,0,autonomousBike8,END: in_use_packages,Usedpackage[34],6:12:08,6:14:44,2.6,336.2816572,35.41383417,34.69461234,-0.719221835
11243,6:14:46,FALSE,150,65000,3.055555556,0,autonomousBike8,START: wandering,nil,,,,,,,
11252,6:15:04,FALSE,150,65000,3.055555556,0,autonomousBike19,END: wandering,nil,0:00:00,6:15:04,375.0666667,0,26.05930481,26.05930481,0
11253,6:15:06,FALSE,150,65000,3.055555556,0,autonomousBike19,START: picking_up_packages,Picking up package[35],,,,,,,
11259,6:15:18,FALSE,150,65000,3.055555556,0,autonomousBike19,END: picking_up_packages,Picked up package[35],6:15:06,6:15:18,0.2,30.66841488,26.05930481,26.01212264,-0.047182177
11260,6:15:20,FALSE,150,65000,3.055555556,0,autonomousBike19,START: in_use_packages,In Use package[35],,,,,,,
11331,6:17:42,FALSE,150,65000,3.055555556,0,autonomousBike48,END: in_use_packages,Usedpackage[32],6:10:24,6:17:42,7.3,1148.005513,55.37230964,53.29714432,-2.075165319
11332,6:17:44,FALSE,150,65000,3.055555556,0,autonomousBike48,START: wandering,nil,,,,,,,
