placekey,latitude,longitude,top_category,open_hours,location_name
22p-222@62j-sj2-k4v,42.373940999999995,-71.104089,Lessors of Real Estate,,1482 Cambridge Street Unit 3
22p-222@62j-sj3-6hq,42.368466,-71.084965,Lessors of Real Estate,,Apartments at 227 Charles St
232-222@62j-sk2-pd9,42.378337,-71.10529100000001,Lessors of Real Estate,,Apartments at 392 Washington St
23d-222@62j-sj2-xbk,42.371654,-71.086311,Restaurants and Other Eating Places,"{ ""Mon"": [], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""10:00"", ""16:00""]] }",Elmendorf Baking Supplies
23h-222@62j-sj2-gx5,42.37104,-71.10473499999999,Lessors of Real Estate,,Apartments at 371 Broadway
23h-222@62j-sjv-bc5,42.372896999999995,-71.119176,Health and Personal Care Stores,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",Harvard Square Eye Care
23v-222@62j-sj2-5j9,42.369237,-71.101391,Gasoline Stations,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""7:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",Broadway Gas
23x-222@62j-sj2-wx5,42.372071999999996,-71.08889599999999,Restaurants and Other Eating Places,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",Souper Roll Up Cafe
23x-222@62j-sj3-9zz,42.379804,-71.095178,Other Ambulatory Health Care Services,,Open Space Community Acupuncture
24c-222@62j-sj2-5vf,42.37059,-71.099779,Lessors of Real Estate,,Apartments at 216 Prospect St
24m-222@62j-sgg-j9z,42.361327,-71.113173,Lessors of Real Estate,,Apartments at 350 Allston St
25d-222@62j-sj2-xnq,42.375795000000004,-71.08404300000001,Printing and Related Support Activities,,Studio TKM Associates
27c-222@62j-sj2-jjv,42.368217,-71.108804,"Beer, Wine, and Liquor Stores","{ ""Mon"": [[""9:00"", ""23:00""]], ""Tue"": [[""9:00"", ""23:00""]], ""Wed"": [[""9:00"", ""23:00""]], ""Thu"": [[""9:00"", ""23:00""]], ""Fri"": [[""9:00"", ""23:00""]], ""Sat"": [[""9:00"", ""23:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",Dana Hill Liquors
zzw-222@62j-sj2-bzf,42.360789000000004,-71.096565,Bakeries and Tortilla Manufacturing,"{ ""Mon"": [[""6:30"", ""20:00""]], ""Tue"": [[""6:30"", ""20:00""]], ""Wed"": [[""6:30"", ""20:00""]], ""Thu"": [[""6:30"", ""20:00""]], ""Fri"": [[""6:30"", ""20:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [[""8:00"", ""17:00""]] }",Flour Bakery Cafe
zzw-222@62j-sjv-qcq,42.378813,-71.123763,Lessors of Real Estate,,Harvard University Housing
zzy-222@62j-sj2-f9f,42.362421999999995,-71.09508100000001,Offices of Real Estate Agents and Brokers,,LabCentral
zzy-225@62j-sj4-vmk,42.362376,-71.084384,"Museums, Historical Sites, and Similar Institutions",,Galaxy Park
222-223@62j-sjv-bkz,42.375976,-71.11392,Other Information Services,,Frances Loeb Library
223-225@62j-sj2-hh5,42.370079,-71.10234,Other Ambulatory Health Care Services,,Walton Tracy Muscular Therapy
225-222@62j-sjv-fs5,42.363758000000004,-71.113385,Lessors of Real Estate,,Apartments at 10 Ballord Pl
227-222@62j-sj2-hbk,42.369383,-71.105441,Lessors of Real Estate,,Apartments at 294 Harvard St
22b-222@62j-sjv-ndv,42.374109000000004,-71.12443499999999,Lessors of Real Estate,,Apartments at 141 Mount Auburn St
22f-222@62j-sgg-k9f,42.358990000000006,-71.109116,Offices of Real Estate Agents and Brokers,,Lior Rozhansky Engel & Volkers
22t-222@62j-sj3-c5z,42.378475,-71.09299200000001,Lessors of Real Estate,,Apartments at 248 Somerville Ave
239-222@62j-sj3-b6k,42.379946999999994,-71.096073,Personal Care Services,"{ ""Mon"": [[""9:30"", ""19:00""]], ""Tue"": [[""9:30"", ""19:00""]], ""Wed"": [[""9:30"", ""19:00""]], ""Thu"": [[""9:30"", ""19:00""]], ""Fri"": [[""9:30"", ""19:00""]], ""Sat"": [[""9:00"", ""19:00""]], ""Sun"": [] }",Grace Salon
23c-222@62j-sj2-68v,42.365351000000004,-71.09902199999999,Religious Organizations,,Pentecostal Tabernacle
23g-222@62j-sj2-kcq,42.373548,-71.10465,Lessors of Real Estate,,Condos at 16 Marie Ave
23g-223@62j-sj2-r6k,42.362187,-71.107345,Religious Organizations,,Grace United Methodist Church
23k-222@62j-sjv-jvz,42.367393,-71.111549,Lessors of Real Estate,,Apartments at 35 Bay St
23r-222@62j-sj2-4gk,42.368988,-71.093267,Lessors of Real Estate,,Apartments at 56 Plymouth St
zzw-222@62j-sjv-7yv,42.372708,-71.116945,Restaurants and Other Eating Places,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""19:00""]] }",Tatte Bakery & Cafe
zzw-227@62j-sj3-3bk,42.365028,-71.08300200000001,Lessors of Real Estate,,Third Square
zzy-223@62j-sjv-9cq,42.374866,-71.122956,Lessors of Real Estate,,Apartments at 62 Brattle St
223-222@62j-sj2-hyv,42.371882,-71.112863,Lessors of Real Estate,,Apartments at 381 Harvard St
223-222@62j-sj8-nt9,42.37914,-71.08684699999999,Automotive Repair and Maintenance,,D M Auto Body
224-222@62j-sk2-rx5,42.378541,-71.104669,Lessors of Real Estate,,Apartments at 380 Washington St
225-225@62j-sj2-sdv,42.363188,-71.098988,Religious Organizations,,Union Baptist Church
229-222@62j-sgg-jsq,42.358376,-71.108071,Lessors of Real Estate,,Apartments at 146 Allston St
22c-222@62j-sj2-6rk,42.370868,-71.092979,Lessors of Real Estate,,Apartments at 30 Willow St
22d-222@62j-sgg-3bk,42.354988,-71.103274,Child Day Care Services,,Technology Children's Center Westgate
22d-222@62j-sj2-6tv,42.372715,-71.094161,"General Merchandise Stores, including Warehouse Clubs and Supercenters","{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",Dollar General
22g-222@62j-sj2-85f,42.371619,-71.098804,Lessors of Real Estate,,Apartments at 7 Murdock St
22q-222@62j-sj3-bzf,42.377675,-71.092028,Lessors of Real Estate,,Apartments at 36 Merriam St
22s-222@62j-sj2-649,42.364996000000005,-71.09741700000001,Lessors of Real Estate,,Apartments at 278 Washington St
22t-222@62j-sj2-x5z,42.371179,-71.089205,Lessors of Real Estate,,Apartments at 12 Marcella St
23p-222@62j-sjv-g8v,42.365026,-71.113589,Lessors of Real Estate,,Condos at 172 Putnam Ave
23z-223@62j-sj2-q2k,42.364033,-71.108712,Restaurants and Other Eating Places,,The Nu Do' Society
24g-222@62j-sj2-7h5,42.369552,-71.093027,Lessors of Real Estate,,Condos at 121 Webster Ave
24p-222@62j-sjt-kmk,42.371708,-71.123705,Lessors of Real Estate,,Apartments at 975 Memorial Dr
24v-222@62j-sj2-p35,42.364206,-71.102289,Electronics and Appliance Stores,,Cheapo Records
24y-223@62j-sjv-975,42.374204,-71.12140699999999,Other Miscellaneous Store Retailers,,City Smoke Shop
252-222@62j-sj2-kj9,42.374041,-71.102436,Lessors of Real Estate,,Apartments at 1433 Cambridge St
25p-222@62j-sk3-3t9,42.379498,-71.121736,Lessors of Real Estate,,Apartments at 12 Chauncy St
27p-223@62j-sj2-jgk,42.369109,-71.108112,Lessors of Real Estate,,Apartments at 99 Hancock St
zzw-223@62j-sj4-v4v,42.361008,-71.08290600000001,"Colleges, Universities, and Professional Schools",,Mit E 62
zzw-227@62j-sjv-9mk,42.373546000000005,-71.120532,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""24:00""]], ""Tue"": [[""11:00"", ""24:00""]], ""Wed"": [[""11:00"", ""24:00""]], ""Thu"": [[""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]] }",Felipe's Taqueria
zzy-224@62j-sj3-2kz,42.366254,-71.08280400000001,Lessors of Real Estate,,Apartments at 265 3rd St
zzy-226@62j-sj2-jn5,42.369345,-71.110752,Restaurants and Other Eating Places,,Sakana
222-222@62j-sj2-sbk,42.364434,-71.098381,Lessors of Real Estate,,Condos at 23 Pine St
222-222@62j-sk2-p35,42.376958,-71.105541,Lessors of Real Estate,,Apartments at 10 Smith Ave
224-222@62j-sj2-snq,42.365823999999996,-71.106523,Lessors of Real Estate,,Apartments at 13 Pleasant St
225-222@62j-sj2-v4v,42.375021000000004,-71.088639,Lessors of Real Estate,,Apartments at 52 Medford St
229-222@62j-sj3-9pv,42.375167,-71.098327,Lessors of Real Estate,,Apartments at 27 Bolton St
22b-223@62j-sgg-ks5,42.361542,-71.114001,Lessors of Real Estate,,340 River Street
22c-222@62j-sj2-rrk,42.366099,-71.100566,Lessors of Real Estate,,Apartments at 413 Washington St
22d-222@62j-sj2-835,42.37032,-71.096419,Lessors of Real Estate,,Apartments at 125 Hampshire St
22g-222@62j-sjv-ndv,42.373906,-71.124891,"Architectural, Engineering, and Related Services",,The Galante Architecture Studio
22j-223@62j-sjv-9j9,42.375603000000005,-71.120811,Other Schools and Instruction,,Intercontinental Foreign Language Program At Harvard Square
22w-222@62j-sj2-k75,42.373323,-71.103688,Lessors of Real Estate,,Apartments at 52 Maple Ave
236-223@62j-sj2-p7q,42.364463,-71.104691,Lessors of Real Estate,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""14:00"", ""17:00""]], ""Sun"": [] }",Church Corner
24m-223@62j-sjv-9zz,42.372378000000005,-71.121496,Drinking Places (Alcoholic Beverages),"{ ""Mon"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Tue"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Wed"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Thu"": [[""0:00"", ""1:00""], [""11:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""], [""11:00"", ""24:00""]] }",Charlie's Kitchen
257-222@62j-sjv-9zz,42.372469,-71.120857,Drinking Places (Alcoholic Beverages),,Grendel's Den Restaurant & Bar
259-222@62j-sj3-2zf,42.363642,-71.083278,Other Amusement and Recreation Industries,,BodyScapes Fitness
2mq-223@62j-sj2-jjv,42.367435,-71.107843,Personal Care Services,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""8:00"", ""15:45""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""8:00"", ""15:45""]], ""Sat"": [[""8:00"", ""13:30""]], ""Sun"": [] }",Antonina Bodywork
zzw-223@62j-sjv-8sq,42.371214,-71.11570400000001,Religious Organizations,,St Pauls Choir School
zzw-225@62j-sj2-54v,42.366056,-71.092182,Restaurants and Other Eating Places,"{ ""Mon"": [[""6:30"", ""14:30""]], ""Tue"": [[""6:30"", ""14:30""]], ""Wed"": [[""6:30"", ""14:30""]], ""Thu"": [[""6:30"", ""14:30""]], ""Fri"": [[""6:30"", ""14:30""]], ""Sat"": [], ""Sun"": [] }",Kendall Kitchen
zzy-223@62j-sj2-kj9,42.373565,-71.101892,Religious Organizations,,United Presbyterian Church of Cambridge
22b-222@62j-sk2-p35,42.377308,-71.106275,Lessors of Real Estate,,Apartments at 30 Line St
22s-224@62j-sjv-bc5,42.372482,-71.11961099999999,Personal Care Services,"{ ""Mon"": [[""12:00"", ""20:00""]], ""Tue"": [[""12:00"", ""20:00""]], ""Wed"": [[""12:00"", ""20:00""]], ""Thu"": [[""12:00"", ""20:00""]], ""Fri"": [[""12:00"", ""20:00""]], ""Sat"": [[""12:00"", ""21:00""]], ""Sun"": [[""12:00"", ""19:00""]] }",Chameleon Tattoo & Body Piercing
22x-222@62j-sj2-t35,42.366115,-71.105436,Drycleaning and Laundry Services,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""19:00""]], ""Sat"": [[""8:00"", ""18:00""]], ""Sun"": [] }",Coolidge Looking Good
23t-222@62j-sj2-wx5,42.372028,-71.088698,Lessors of Real Estate,,Apartments at 720 Cambridge St
23x-222@62j-sj2-89z,42.373003000000004,-71.096524,Lessors of Real Estate,,Apartments at 1146 Cambridge St
242-223@62j-sj3-8sq,42.375815,-71.101803,Lessors of Real Estate,,Condos at 97 99 Concord Ave
243-222@62j-sj2-8d9,42.371916,-71.095508,Lessors of Real Estate,,Apartments at 361 Columbia St
24f-222@62j-sj3-8vz,42.377204,-71.103841,Lessors of Real Estate,,Apartments at 7 Waldo Ave
258-222@62j-sj2-wc5,42.373282,-71.09014499999999,Lessors of Real Estate,,Apartments at 43 Jefferson St
26d-222@62j-sj2-qzz,42.361885,-71.105096,Lessors of Real Estate,,Condos at 51 Lopez St
2bn-222@62j-sj2-8gk,42.372934,-71.09774399999999,Lessors of Real Estate,,Apartments at 81A Tremont St
222-222@62j-sj2-bzf,42.361098,-71.095823,Restaurants and Other Eating Places,"{ ""Mon"": [[""11:00"", ""22:00""]], ""Tue"": [[""11:00"", ""22:00""]], ""Wed"": [[""11:00"", ""22:00""]], ""Thu"": [[""11:00"", ""22:00""]], ""Fri"": [[""11:00"", ""22:00""]], ""Sat"": [[""11:00"", ""22:00""]], ""Sun"": [[""11:00"", ""22:00""]] }",Saloniki Greek
222-222@62j-sj3-8jv,42.376073999999996,-71.095481,Lessors of Real Estate,,Apartments at 61 Webster Ave
223-222@62j-sgg-kfz,42.361149,-71.115516,Restaurants and Other Eating Places,,Baraka Cafe
226-222@62j-sj2-pvz,42.362103000000005,-71.101744,Lessors of Real Estate,,Auburn Court
22b-222@62j-sj3-47q,42.362567999999996,-71.085545,Depository Credit Intermediation,"{ ""Mon"": [[""8:30"", ""16:00""]], ""Tue"": [[""8:30"", ""16:00""]], ""Wed"": [[""8:30"", ""16:00""]], ""Thu"": [[""8:30"", ""16:00""]], ""Fri"": [[""8:30"", ""16:00""]], ""Sat"": [], ""Sun"": [] }",Boston Private Bank & Trust Co
22g-222@62j-sj2-qzz,42.36128,-71.10464300000001,Lessors of Real Estate,,Apartments at 14 Lopez St
22g-222@62j-sj3-8qf,42.376965000000006,-71.102387,Lessors of Real Estate,,Apartments at 24 Harold St
23p-222@62j-sj2-sbk,42.364287,-71.098734,Lessors of Real Estate,,Apartments at 99 School St
23w-222@62j-sj2-vmk,42.371446999999996,-71.08450699999999,Lessors of Real Estate,,Apartments at 490 Cambridge St
23y-222@62j-sj2-syv,42.366709,-71.105369,Restaurants and Other Eating Places,,Life Alive
24r-222@62j-sj2-wc5,42.373467,-71.09082099999999,Lessors of Real Estate,,Apartments at 21 Hunting St
25y-222@62j-sj2-7bk,42.368912,-71.091494,Lessors of Real Estate,,Apartments at 26 Berkshire St
27s-222@62j-sj2-vmk,42.371274,-71.08368,Personal Care Services,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""19:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [] }",Famous Cuts
2dj-222@62j-sj2-p7q,42.364748999999996,-71.10448000000001,Drinking Places (Alcoholic Beverages),"{ ""Mon"": [[""20:00"", ""24:00""]], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""21:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""21:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""]] }",Havana Club
zzw-222@62j-sgg-5j9,42.353846000000004,-71.105193,Traveler Accommodation,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",Hyatt Regency
zzw-222@62j-sj2-hdv,42.367834,-71.10474599999999,Lessors of Real Estate,,Apartments at 21 Inman St
zzw-22c@62j-sj2-ty9,42.374117,-71.085995,"Beer, Wine, and Liquor Stores","{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [[""10:00"", ""20:00""]] }",Liquor Junction
223-222@62j-sj2-s89,42.362838,-71.10125,Electronics and Appliance Stores,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",Blink High End
223-229@62j-sjv-j5f,42.368827,-71.110885,"Management, Scientific, and Technical Consulting Services",,FuelViews
22b-222@62j-sj3-7kf,42.377159999999996,-71.098849,Lessors of Real Estate,,Apartments at 22 Adrian St
22b-222@62j-sk2-qcq,42.377057,-71.11129100000001,Lessors of Real Estate,,Apartments at 48 Kirkland St
22c-222@62j-sk2-qj9,42.377915,-71.111565,Lessors of Real Estate,,Apartments at 10 Francis Ave
22d-222@62j-sj2-kxq,42.371879,-71.102919,Lessors of Real Estate,,Condos at 61 Antrim St
22n-222@62j-sj3-7kf,42.377449,-71.099686,Lessors of Real Estate,,Apartments at 39 Adrian St
232-222@62j-sj3-9mk,42.373478999999996,-71.100819,"Justice, Public Order, and Safety Activities","{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",Cambridge Fire Department Inman Square
23p-224@62j-sj3-85f,42.372788,-71.094924,Lessors of Real Estate,,Apartments at 1058 Cambridge St
244-222@62j-sk2-qcq,42.376909999999995,-71.109891,Lessors of Real Estate,,Apartments at 111 Trowbridge St
24q-222@62j-sj2-6ff,42.3658,-71.096135,Lessors of Real Estate,,Apartments at 185 Windsor St
259-222@62j-sj2-qzz,42.361290999999994,-71.104691,Lessors of Real Estate,,Apartments at 20 Lopez St
zzw-223@62j-sj2-6hq,42.366909,-71.09810999999999,Lessors of Real Estate,,Apartments at 200 Harvard St
zzw-224@62j-sj2-x3q,42.372367,-71.08930500000001,Offices of Real Estate Agents and Brokers,,JR Associates
zzw-22c@62j-sjv-9fz,42.372844,-71.123871,Lessors of Real Estate,,Condos at 124 Mt Auburn St
zzy-226@62j-sj2-75z,42.372566,-71.09320600000001,Other Schools and Instruction,,Kumon Institute of Education
222-222@62j-sj2-d35,42.363993,-71.091986,Other Personal Services,,Standard Parking
222-222@62j-sj2-qs5,42.360009999999996,-71.10606800000001,Lessors of Real Estate,,Cambridgeport 3 Bedroom 10 Minutes to the T
223-222@62j-sgg-j7q,42.360114,-71.110304,Lessors of Real Estate,,Apartments at 107 Magazine St
223-222@62j-sj2-mp9,42.373402,-71.108995,Lessors of Real Estate,,Apartments at 84 Ellery St
223-223@62j-sj2-hh5,42.370079,-71.102323,Offices of Other Health Practitioners,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""14:00""]], ""Sat"": [[""8:00"", ""19:00""]], ""Sun"": [] }",New England Integrated Health
226-228@62j-sjv-bp9,42.372669,-71.118664,Drinking Places (Alcoholic Beverages),,The Heights Harvard Restaurant & Bar
228-229@62j-sj2-k4v,42.374508,-71.104192,Other Amusement and Recreation Industries,,Steinberg Jeffrey MD
22j-222@62j-sjv-jjv,42.366423,-71.112139,Lessors of Real Estate,,Condos at 27 Magee St
22v-222@62j-sj8-q4v,42.378794,-71.09143399999999,Lessors of Real Estate,,Apartments at 24 Rossmore St
22z-222@62j-sj3-6hq,42.368221000000005,-71.084276,Lessors of Real Estate,,Apartments at 205 Charles St
232-222@62j-sgg-fmk,42.357054,-71.112072,"Other Professional, Scientific, and Technical Services",,Jim Harrison Photography
236-223@62j-sj3-7t9,42.37704,-71.095903,Automotive Repair and Maintenance,,Safelite AutoGlass
237-222@62j-sj3-9mk,42.374029,-71.100871,Offices of Physicians,,Cambridge Health Alliance
23v-222@62j-sj3-6kz,42.370532,-71.086235,Lessors of Real Estate,,Apartments at 169 Thorndike St
245-222@62j-sj2-swk,42.36578,-71.107753,Lessors of Real Estate,,Apartments at 340 Franklin St
247-222@62j-sj3-52k,42.368836,-71.08294699999999,Lessors of Real Estate,,Apartments at 263 Hurley St
248-222@62j-sjv-8y9,42.371209,-71.11395999999999,Lessors of Real Estate,,Apartments at 1137 Massachusetts Ave
24j-222@62j-sj2-qzz,42.362274,-71.104991,Lessors of Real Estate,,Apartments at 94 Pearl St
24p-223@62j-sj2-xbk,42.37104,-71.086791,Lessors of Real Estate,,Apartments at 184 Otis St
24w-222@62j-sj2-k75,42.373205,-71.102985,Lessors of Real Estate,,Apartments at 51 Fayette St
24y-222@62j-sj2-hwk,42.370744,-71.11007099999999,Lessors of Real Estate,,Apartments at 348 Harvard St
253-222@62j-sj2-hh5,42.370065000000004,-71.102367,Personal Care Services,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [], ""Sun"": [[""9:00"", ""21:00""]] }",Sankofa Healing Arts
26j-222@62j-sj2-x3q,42.371767,-71.09050699999999,Lessors of Real Estate,,Apartments at 135 Berkshire St
zzw-223@62j-sj2-jy9,42.369757,-71.108294,Lessors of Real Estate,,Apartments at 7 Centre St
zzw-22m@62j-sjv-j35,42.369886,-71.11209000000001,"Museums, Historical Sites, and Similar Institutions",,Harvard University Art Museums
zzz-222@62j-sj2-5cq,42.368643,-71.099868,"Museums, Historical Sites, and Similar Institutions",,Sennott Park
222-222@62j-sj2-r6k,42.362281,-71.10794200000001,Lessors of Real Estate,,Apartments at 60 Magazine St
224-222@62j-sj2-4y9,42.366203000000006,-71.09405600000001,Religious Organizations,,Philadelphia Haitian Baptist Church Of West Palm Beach Inc
225-222@62j-sj3-9vf,42.375510999999996,-71.09968,Lessors of Real Estate,,Apartments at 47 Springfield St
22c-222@62j-sj3-9mk,42.373813,-71.100153,Restaurants and Other Eating Places,,The Druid
22d-222@62j-sj2-x3q,42.37238,-71.08959899999999,"Agencies, Brokerages, and Other Insurance Related Activities",,Today's Insurance Agency
22w-222@62j-sj3-85f,42.372805,-71.094942,Lessors of Real Estate,,Apartments at 1056 Cambridge St
233-222@62j-sjv-bc5,42.373176,-71.119807,Health and Personal Care Stores,"{ ""Mon"": [[""23:00"", ""24:00""]], ""Tue"": [[""0:00"", ""18:00""], [""23:00"", ""24:00""]], ""Wed"": [[""0:00"", ""18:00""], [""23:00"", ""24:00""]], ""Thu"": [[""0:00"", ""18:00""], [""23:00"", ""24:00""]], ""Fri"": [[""0:00"", ""18:00""], [""23:00"", ""24:00""]], ""Sat"": [[""0:00"", ""18:00""]], ""Sun"": [] }",Vision House Harvard Square
234-222@62j-sj2-r49,42.361131,-71.104691,Lessors of Real Estate,,Apartments at 12 Lopez St
236-222@62j-sjv-bc5,42.37324,-71.119297,Health and Personal Care Stores,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [] }",CVS
23c-222@62j-sj2-7dv,42.368359999999996,-71.09095500000001,Lessors of Real Estate,,Apartments at 6 Plymouth St
23g-222@62j-sj2-x3q,42.371651,-71.089878,Lessors of Real Estate,,Apartments at 124 Berkshire St
23p-222@62j-sj2-47q,42.369142,-71.096828,Lessors of Real Estate,,Apartments at 237 Columbia St
243-222@62j-sjv-9fz,42.373391999999996,-71.12254,Furniture Stores,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""18:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",Relax Sleep Studio
248-222@62j-sj2-hwk,42.370776,-71.11026,Lessors of Real Estate,,Apartments at 350 Harvard St
24f-222@62j-sj2-wc5,42.373539,-71.09052,Lessors of Real Estate,,Apartments at 33 Harding St
24t-222@62j-sj2-575,42.367754999999995,-71.092977,Lessors of Real Estate,,Apartments at 201 Clark St
28d-222@62j-sjv-py9,42.379884999999994,-71.12596500000001,Lessors of Real Estate,,Apartments at 31 Concord Ave
2hb-222@62j-sj2-jjv,42.367942,-71.10845,Other Miscellaneous Store Retailers,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""12:00"", ""22:00""]] }",Bluemoon Smoke Shop
zzw-222@62j-sjv-jqf,42.367816,-71.109038,Lessors of Real Estate,,Apartments at 521 Green St
zzy-222@62j-sj2-vxq,42.372432,-71.082716,Lessors of Real Estate,,Condos at 14 5 Magnolia Ave
222-222@62j-sj3-7wk,42.377771,-71.097109,Lessors of Real Estate,,Apartments at 16 Clark St
22b-222@62j-sj2-45f,42.367445000000004,-71.09510999999999,Lessors of Real Estate,,Apartments at 254 Windsor St
22j-222@62j-sjv-f75,42.365761,-71.11461,Lessors of Real Estate,,Apartments at 216 Banks St
22q-222@62j-sj2-kxq,42.371946,-71.104091,Lessors of Real Estate,,Apartments at 17 Fayette St
