Cycle,Time,Traditional Scenario,Num Autonomous Bikes,Autonomous Bikes Battery Life,AB PickUp Speed,Num Cars,Agent,Event,Message,Start Time,End Time,Duration (min),Distance Traveled,Start Battery %,End Battery %,Battery Gain %
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike91,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike92,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike93,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike94,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike95,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike96,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike97,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike98,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike99,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike100,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike101,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike102,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike103,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike104,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike105,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike106,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike107,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike108,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike109,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike110,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike111,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike112,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike113,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike114,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike115,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike116,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike117,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike118,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike119,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike120,START: wandering,nil,,,,,,,
0,0:00:00,FALSE,150,50000,3.888888889,0,autonomousBike121,START: wandering,nil,,,,,,,
